sample_id,split,stage,point,local_x,local_y,local_z,observed_x,observed_y,observed_z,target_x,target_y,target_z,final_target_x,final_target_y,final_target_z
train_00001,train,3,B1,-300.0,281.9077862357725,102.60604299770061,-300.08063330262877,281.8982773737231,102.5783742131882,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00001,train,3,B2,0.0,-229.81333293569338,192.83628290596184,-0.028725344512652067,-229.79646001179307,192.78634028965354,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00001,train,3,B3,300.0,-52.0944533000791,-295.4423259036624,299.9767904545519,-52.07842633753454,-295.47061418108484,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00001,train,3,C1,-150.0,281.9077862357725,102.60604299770061,750.0209094381479,281.8750995651858,102.56518857572435,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00001,train,3,C2,0.0,-229.81333293569338,192.83628290596184,899.9310681051941,-229.87083490920227,192.80607264683675,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00001,train,3,C3,150.0,-52.0944533000791,-295.4423259036624,1049.9719459589774,-52.22593452748366,-295.4475090561332,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00001,train,4,A1,150.0,272.9560403143369,99.34787393758417,-749.972873192833,273.00720928907276,99.42294465312594,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00001,train,4,A2,0.0,-199.0241844506815,167.00111976792584,-899.9791561593819,-199.01259669272596,167.07139802707277,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00001,train,4,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.0357471374425,-34.36062519186534,-195.40942742168406,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00001,train,4,B1,-300.0,281.9077862357725,102.60604299770061,-300.0294312520066,281.9853947334695,102.64543622014227,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00001,train,4,B2,0.0,-229.81333293569338,192.83628290596184,0.04600656583964003,-229.8248845984164,192.83285717381878,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00001,train,4,B3,300.0,-52.0944533000791,-295.4423259036624,299.9595963790179,-52.03593399881489,-295.45290763317144,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00001,train,4,C1,-150.0,281.9077862357725,102.60604299770061,750.034649212615,281.8944470170252,102.62264766470793,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00001,train,4,C2,0.0,-229.81333293569338,192.83628290596184,899.9487856971874,-229.89313419142727,192.8520596302207,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00001,train,4,C3,150.0,-52.0944533000791,-295.4423259036624,1050.0175520989987,-52.184498137204564,-295.3296513819987,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00002,train,0,A1,150.0,272.9560403143369,99.34787393758417,-1083.3430673445441,197.02819042038269,199.78597967802546,,,,-750.0,272.9560403143369,99.34787393758417
