sample_id,split,stage,point,local_x,local_y,local_z,observed_x,observed_y,observed_z,target_x,target_y,target_z,final_target_x,final_target_y,final_target_z
train_00064,train,2,C1,-150.0,281.9077862357725,102.60604299770061,999.9696720417746,281.9184196326939,102.58296767679731,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00064,train,2,C2,0.0,-229.81333293569338,192.83628290596184,1150.0244404378464,-229.77936709219034,192.7757925040607,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00064,train,2,C3,150.0,-52.0944533000791,-295.4423259036624,1299.982348029841,-52.053531460164436,-295.4530865736393,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00064,train,3,A1,150.0,272.9560403143369,99.34787393758417,-750.6373624209195,271.0907435880424,99.53538909961499,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00064,train,3,A2,0.0,-199.0241844506815,167.00111976792584,-900.6368943828828,-200.8762323415202,167.17608605754742,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00064,train,3,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.6390390205704,-36.34105178938695,-195.25116970006584,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00064,train,3,B1,-300.0,281.9077862357725,102.60604299770061,-300.0041526258698,281.9006876192928,102.58330923301055,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00064,train,3,B2,0.0,-229.81333293569338,192.83628290596184,-0.0410759237852396,-229.8290387898003,192.75519501639903,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00064,train,3,B3,300.0,-52.0944533000791,-295.4423259036624,299.98801869856885,-52.1205841632233,-295.4213072139271,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00064,train,3,C1,-150.0,281.9077862357725,102.60604299770061,750.0879469643331,281.7614590297416,102.74068639044975,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00064,train,3,C2,0.0,-229.81333293569338,192.83628290596184,899.9510286242084,-229.97498460620247,192.90664135585564,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00064,train,3,C3,150.0,-52.0944533000791,-295.4423259036624,1050.041734550165,-52.28757483872986,-295.40386638555685,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00064,train,4,A1,150.0,272.9560403143369,99.34787393758417,-750.119966777357,272.35392624050615,99.52883483572315,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00064,train,4,A2,0.0,-199.0241844506815,167.00111976792584,-900.5929439915415,-199.49270885311688,167.070533803583,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00064,train,4,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.4227231940984,-34.75675748334696,-195.29296019927813,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00064,train,4,B1,-300.0,281.9077862357725,102.60604299770061,-299.51989014256026,282.7972231803534,102.51612658783507,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00064,train,4,B2,0.0,-229.81333293569338,192.83628290596184,-0.04175032450595355,-229.1910349375108,192.76714009086228,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00064,train,4,B3,300.0,-52.0944533000791,-295.4423259036624,300.1118231937446,-51.71426637303782,-295.4937583968258,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00064,train,4,C1,-150.0,281.9077862357725,102.60604299770061,750.5465530108911,281.78309487331757,102.69146751686652,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00064,train,4,C2,0.0,-229.81333293569338,192.83628290596184,900.0097734535764,-230.0883638029284,192.87057809049034,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00064,train,4,C3,150.0,-52.0944533000791,-295.4423259036624,1050.1812943847326,-52.45456212424112,-295.4249878411676,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00065,train,0,A1,150.0,272.9560403143369,99.34787393758417,-899.5902548741803,534.9035268639047,101.16952572667999,,,,-750.0,272.9560403143369,99.34787393758417
train_00065,train,0,A2,0.0,-199.0241844506815,167.00111976792584,-1045.1294066991961,62.354433814961304,174.27079423641254,,,,-900.0,-199.0241844506815,167.00111976792584
train_00065,train,0,A3,-150.0,-34.45724202946934,-195.41673027589673,-1097.483252961294,184.6021975096715,-229.81160227310363,,,,-1050.0,-34.45724202946934,-195.41673027589673
train_00065,train,0,B1,-300.0,281.9077862357725,102.60604299770061,-537.586916984557,287.10837955026204,-105.8099787890217,,,,-300.0,281.9077862357725,102.60604299770061
train_00065,train,0,B2,0.0,-229.81333293569338,192.83628290596184,-242.51487791260254,-219.90068406112871,20.152561808209274,,,,0.0,-229.81333293569338,192.83628290596184
train_00065,train,0,B3,300.0,-52.0944533000791,-295.4423259036624,96.5696391359442,-49.20257890160592,-444.47211064142215,,,,300.0,-52.0944533000791,-295.4423259036624
train_00065,train,0,C1,-150.0,281.9077862357725,102.60604299770061,1128.7189308400061,-54.834405558033254,-254.2017744776509,,,,750.0,281.9077862357725,102.60604299770061
train_00065,train,0,C2,0.0,-229.81333293569338,192.83628290596184,1375.3922657657176,-502.9240510864829,-78.56122017403314,,,,900.0,-229.81333293569338,192.83628290596184
train_00065,train,0,C3,150.0,-52.0944533000791,-295.4423259036624,1489.4696974630967,-391.6998903632325,-595.3136386082195,,,,1050.0,-52.0944533000791,-295.4423259036624
train_00065,train,1,A1,150.0,272.9560403143369,99.34787393758417,-1000.0356027353827,272.9970475501957,99.3126169179493,-1000.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00065,train,1,A2,0.0,-199.0241844506815,167.00111976792584,-1150.0378650261923,-198.97659180077284,166.95819312477155,-1150.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00065,train,1,A3,-150.0,-34.45724202946934,-195.41673027589673,-1300.0704314841198,-34.42898896624025,-195.5061037825812,-1300.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00065,train,1,B1,-300.0,281.9077862357725,102.60604299770061,-299.9734593343486,281.91205726787166,102.62670691979733,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00065,train,1,B2,0.0,-229.81333293569338,192.83628290596184,-0.058663945208076274,-229.83313350751678,192.8372605781731,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00065,train,1,B3,300.0,-52.0944533000791,-295.4423259036624,299.9989160423406,-52.102814172489346,-295.4888279878979,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00065,train,1,C1,-150.0,281.9077862357725,102.60604299770061,1000.0109838130307,281.79776361146105,102.60973918764213,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00065,train,1,C2,0.0,-229.81333293569338,192.83628290596184,1150.008450357445,-229.9154354355884,192.82607500488223,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00065,train,1,C3,150.0,-52.0944533000791,-295.4423259036624,1299.998950005389,-52.19737160225141,-295.4945781794366,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00065,train,2,A1,150.0,272.9560403143369,99.34787393758417,-749.9896896185619,273.1012398052715,99.3122153884848,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00065,train,2,A2,0.0,-199.0241844506815,167.00111976792584,-900.0440149304002,-198.94758146979007,166.94565191921913,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00065,train,2,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.0320637389457,-34.35656332046176,-195.47169705451375,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00065,train,2,B1,-300.0,281.9077862357725,102.60604299770061,-299.99194749541766,281.8845774880538,102.63082131440869,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00065,train,2,B2,0.0,-229.81333293569338,192.83628290596184,-0.008352660295136254,-229.9336755487479,192.7989834185102,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00065,train,2,B3,300.0,-52.0944533000791,-295.4423259036624,300.04944358402355,-52.13704310783547,-295.51868814890145,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00065,train,2,C1,-150.0,281.9077862357725,102.60604299770061,999.9844498436322,281.82802565693436,102.56699448711063,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00065,train,2,C2,0.0,-229.81333293569338,192.83628290596184,1149.972822249927,-229.87206959699853,192.8133015892221,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00065,train,2,C3,150.0,-52.0944533000791,-295.4423259036624,1299.9340167035173,-52.14195946721193,-295.45021831518704,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00065,train,3,A1,150.0,272.9560403143369,99.34787393758417,-750.0604974201294,272.97483544836325,99.30870700586544,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00065,train,3,A2,0.0,-199.0241844506815,167.00111976792584,-900.0423892970647,-198.95743955020677,166.93563357863525,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00065,train,3,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.002684132663,-34.317360111132864,-195.466582376708,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00065,train,3,B1,-300.0,281.9077862357725,102.60604299770061,-299.9758724160572,281.90770152832806,102.66343988794067,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00065,train,3,B2,0.0,-229.81333293569338,192.83628290596184,-0.008941971467903136,-229.89060760153217,192.81542017817623,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00065,train,3,B3,300.0,-52.0944533000791,-295.4423259036624,300.0464473780753,-52.08644352410385,-295.4635931119074,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00065,train,3,C1,-150.0,281.9077862357725,102.60604299770061,750.2050292396812,281.7546330831228,102.63994570917271,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00065,train,3,C2,0.0,-229.81333293569338,192.83628290596184,900.0522073234649,-230.05775281301322,192.75671561196953,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00065,train,3,C3,150.0,-52.0944533000791,-295.4423259036624,1050.106188128945,-52.303329871194585,-295.5487731673397,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00065,train,4,A1,150.0,272.9560403143369,99.34787393758417,-750.0008967744335,272.97252605109395,99.34961027539609,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00065,train,4,A2,0.0,-199.0241844506815,167.00111976792584,-900.0031830312379,-198.94867134312057,167.05071547470504,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00065,train,4,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.0427641123322,-34.441791925958114,-195.3700607311989,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00065,train,4,B1,-300.0,281.9077862357725,102.60604299770061,-299.9747562429964,281.9613930602809,102.66227563212884,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00065,train,4,B2,0.0,-229.81333293569338,192.83628290596184,-0.02021131915328062,-229.79633378326508,192.88946807326968,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00065,train,4,B3,300.0,-52.0944533000791,-295.4423259036624,300.00172815170475,-52.05767600297902,-295.392528043984,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00065,train,4,C1,-150.0,281.9077862357725,102.60604299770061,750.150197311652,281.96134384242106,102.6021667277094,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00065,train,4,C2,0.0,-229.81333293569338,192.83628290596184,900.1395567000196,-229.80647762866582,192.8651118851702,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00065,train,4,C3,150.0,-52.0944533000791,-295.4423259036624,1050.0836414531827,-52.19485427424186,-295.4560964101846,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00066,train,0,A1,150.0,272.9560403143369,99.34787393758417,-918.0173611772798,605.7619380703449,417.7638584716133,,,,-750.0,272.9560403143369,99.34787393758417
train_00066,train,0,A2,0.0,-199.0241844506815,167.00111976792584,-1139.049739333822,168.88842937545246,518.5863292194194,,,,-900.0,-199.0241844506815,167.00111976792584
train_00066,train,0,A3,-150.0,-34.45724202946934,-195.41673027589673,-1251.4750411909397,320.21276529410414,137.3094234683136,,,,-1050.0,-34.45724202946934,-195.41673027589673
train_00066,train,0,B1,-300.0,281.9077862357725,102.60604299770061,15.210739019034262,85.78281964440471,116.61190317720323,,,,-300.0,281.9077862357725,102.60604299770061
train_00066,train,0,B2,0.0,-229.81333293569338,192.83628290596184,310.9956489843885,-428.047216785898,208.89179592503822,,,,0.0,-229.81333293569338,192.83628290596184
train_00066,train,0,B3,300.0,-52.0944533000791,-295.4423259036624,610.5610843046458,-256.1321233175223,-281.82127627558697,,,,300.0,-52.0944533000791,-295.4423259036624
train_00066,train,0,C1,-150.0,281.9077862357725,102.60604299770061,1177.2955922879642,-54.12201585402437,344.93145873909214,,,,750.0,281.9077862357725,102.60604299770061
train_00066,train,0,C2,0.0,-229.81333293569338,192.83628290596184,1389.3909310306026,-543.2064860196928,436.3246963512569,,,,900.0,-229.81333293569338,192.83628290596184
train_00066,train,0,C3,150.0,-52.0944533000791,-295.4423259036624,1529.516037523548,-342.488595728335,-45.93487725100478,,,,1050.0,-52.0944533000791,-295.4423259036624
train_00066,train,1,A1,150.0,272.9560403143369,99.34787393758417,-999.9776659815705,272.91260269841047,99.41385464301744,-1000.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00066,train,1,A2,0.0,-199.0241844506815,167.00111976792584,-1150.0802505294444,-199.01993032771998,167.01554963699851,-1150.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00066,train,1,A3,-150.0,-34.45724202946934,-195.41673027589673,-1299.9626959980258,-34.39702015268159,-195.47209689430176,-1300.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00066,train,1,B1,-300.0,281.9077862357725,102.60604299770061,-300.0549392599237,281.8779392121003,102.57346753167232,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00066,train,1,B2,0.0,-229.81333293569338,192.83628290596184,0.03093756855988897,-229.82659420890872,192.82926606574833,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00066,train,1,B3,300.0,-52.0944533000791,-295.4423259036624,300.0183292242978,-52.0998591417657,-295.41463482303124,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00066,train,1,C1,-150.0,281.9077862357725,102.60604299770061,1000.0245321209915,281.8718033301502,102.59394488466026,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00066,train,1,C2,0.0,-229.81333293569338,192.83628290596184,1150.0686425074825,-229.79399287009514,192.7939842631153,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00066,train,1,C3,150.0,-52.0944533000791,-295.4423259036624,1300.0272358728291,-52.0118063726628,-295.4804769147033,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00066,train,2,A1,150.0,272.9560403143369,99.34787393758417,-750.0678122617775,272.9284745280639,99.28910189151006,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00066,train,2,A2,0.0,-199.0241844506815,167.00111976792584,-899.9438454262493,-199.11919963238108,166.96552166621274,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00066,train,2,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.040311960534,-34.67106255815621,-195.4501717583991,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00066,train,2,B1,-300.0,281.9077862357725,102.60604299770061,-300.01311460179835,281.884531694122,102.64820917738972,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00066,train,2,B2,0.0,-229.81333293569338,192.83628290596184,-0.009769713285980267,-229.8066765832573,192.82627180465545,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00066,train,2,B3,300.0,-52.0944533000791,-295.4423259036624,300.0509762121042,-52.05779054300614,-295.3830946185584,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00066,train,2,C1,-150.0,281.9077862357725,102.60604299770061,1000.0651439119198,281.88574042817356,102.59220269960973,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00066,train,2,C2,0.0,-229.81333293569338,192.83628290596184,1150.004126810151,-229.84144448181357,192.7453251070362,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00066,train,2,C3,150.0,-52.0944533000791,-295.4423259036624,1300.0903849939057,-52.04844058131579,-295.4562946563717,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00066,train,3,A1,150.0,272.9560403143369,99.34787393758417,-750.0735031900452,272.8382703872116,99.34088861987387,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00066,train,3,A2,0.0,-199.0241844506815,167.00111976792584,-899.9516677235879,-199.14856817007976,166.95741910768658,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00066,train,3,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.0683367096744,-34.6518045417485,-195.4806887645659,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00066,train,3,B1,-300.0,281.9077862357725,102.60604299770061,-299.99637193131275,281.8773784457484,102.61257769714899,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00066,train,3,B2,0.0,-229.81333293569338,192.83628290596184,-0.020626818300691754,-229.8041968038574,192.86785009974736,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00066,train,3,B3,300.0,-52.0944533000791,-295.4423259036624,300.01258016362,-52.017304331865525,-295.39571454841814,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00066,train,3,C1,-150.0,281.9077862357725,102.60604299770061,750.8858506191935,280.44906284830125,103.7324129841168,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00066,train,3,C2,0.0,-229.81333293569338,192.83628290596184,900.9148319975917,-231.3046427989934,193.9204127244137,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00066,train,3,C3,150.0,-52.0944533000791,-295.4423259036624,1050.9067182360607,-53.546801249410926,-294.3565740852978,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00066,train,4,A1,150.0,272.9560403143369,99.34787393758417,-750.5040584420256,272.85055684799136,99.22651289971763,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00066,train,4,A2,0.0,-199.0241844506815,167.00111976792584,-900.0833171399315,-199.14973580257916,167.1053022112208,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00066,train,4,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.403990634441,-34.89438275510057,-195.24263107874216,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00066,train,4,B1,-300.0,281.9077862357725,102.60604299770061,-300.37735481973357,282.21215646962986,102.27926326828218,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00066,train,4,B2,0.0,-229.81333293569338,192.83628290596184,-0.09486428569705432,-229.27647384214737,192.50254510810439,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00066,train,4,B3,300.0,-52.0944533000791,-295.4423259036624,299.55404388523635,-51.445572481974025,-295.9578725362017,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00066,train,4,C1,-150.0,281.9077862357725,102.60604299770061,750.4539208346027,281.4075282687142,102.74549514786365,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00066,train,4,C2,0.0,-229.81333293569338,192.83628290596184,900.8749456821016,-230.13755939189946,193.06875107203322,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00066,train,4,C3,150.0,-52.0944533000791,-295.4423259036624,1050.4785207491736,-52.45947645293122,-295.4031955500407,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00067,train,0,A1,150.0,272.9560403143369,99.34787393758417,-1317.9628865115792,579.0800275473676,308.09418156210467,,,,-750.0,272.9560403143369,99.34787393758417
train_00067,train,0,A2,0.0,-199.0241844506815,167.00111976792584,-1485.133242134944,112.12906341951869,370.5273166466531,,,,-900.0,-199.0241844506815,167.00111976792584
train_00067,train,0,A3,-150.0,-34.45724202946934,-195.41673027589673,-1629.2145414485044,286.20478230010826,10.209446864650577,,,,-1050.0,-34.45724202946934,-195.41673027589673
train_00067,train,0,B1,-300.0,281.9077862357725,102.60604299770061,-378.2075755954551,28.796196926262038,271.8922831732005,,,,-300.0,281.9077862357725,102.60604299770061
train_00067,train,0,B2,0.0,-229.81333293569338,192.83628290596184,-83.14524349531825,-489.27007574136195,339.3027922008872,,,,0.0,-229.81333293569338,192.83628290596184
train_00067,train,0,B3,300.0,-52.0944533000791,-295.4423259036624,185.36588401180768,-315.5763529313846,-168.46356285958834,,,,300.0,-52.0944533000791,-295.4423259036624
train_00067,train,0,C1,-150.0,281.9077862357725,102.60604299770061,873.7499704873759,92.76610971169484,328.1104345197036,,,,750.0,281.9077862357725,102.60604299770061
train_00067,train,0,C2,0.0,-229.81333293569338,192.83628290596184,989.878968389833,-432.5282263183216,383.82286098032654,,,,900.0,-229.81333293569338,192.83628290596184
train_00067,train,0,C3,150.0,-52.0944533000791,-295.4423259036624,1241.4657131130023,-207.56326108907257,-38.767739547988825,,,,1050.0,-52.0944533000791,-295.4423259036624
train_00067,train,1,A1,150.0,272.9560403143369,99.34787393758417,-1000.0284564497488,272.8881544176679,99.32250076843711,-1000.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00067,train,1,A2,0.0,-199.0241844506815,167.00111976792584,-1149.9320700348812,-199.1174458515721,166.94200626301085,-1150.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00067,train,1,A3,-150.0,-34.45724202946934,-195.41673027589673,-1299.9506706839977,-34.595595456562556,-195.45349401181517,-1300.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00067,train,1,B1,-300.0,281.9077862357725,102.60604299770061,-299.99580455382204,281.9246893296827,102.57641819289627,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00067,train,1,B2,0.0,-229.81333293569338,192.83628290596184,-0.06509033519105872,-229.8227061484141,192.8346329566037,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00067,train,1,B3,300.0,-52.0944533000791,-295.4423259036624,299.95801679109087,-52.087795607732566,-295.4585356525605,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00067,train,1,C1,-150.0,281.9077862357725,102.60604299770061,1000.0349914644089,281.90413971383174,102.42151097427629,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00067,train,1,C2,0.0,-229.81333293569338,192.83628290596184,1149.985786505031,-229.904019453808,192.61785010709684,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00067,train,1,C3,150.0,-52.0944533000791,-295.4423259036624,1300.0015437512486,-52.203724995182164,-295.6206253725111,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00067,train,2,A1,150.0,272.9560403143369,99.34787393758417,-748.6123075587029,271.7152372362581,99.88311036926976,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00067,train,2,A2,0.0,-199.0241844506815,167.00111976792584,-898.7621865591001,-200.2661582470003,167.57378965259807,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00067,train,2,A3,-150.0,-34.45724202946934,-195.41673027589673,-1048.6289148821709,-35.675561784051276,-194.90263675894658,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00067,train,2,B1,-300.0,281.9077862357725,102.60604299770061,-299.9958148614115,281.948190553304,102.50752887787573,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00067,train,2,B2,0.0,-229.81333293569338,192.83628290596184,-0.07390860055948723,-229.7465052610283,192.84306114840652,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00067,train,2,B3,300.0,-52.0944533000791,-295.4423259036624,299.9688946290682,-52.083757116297235,-295.4483020827594,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00067,train,2,C1,-150.0,281.9077862357725,102.60604299770061,1000.0617865357133,281.81489140810476,102.35301572792561,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00067,train,2,C2,0.0,-229.81333293569338,192.83628290596184,1149.9948976704131,-229.91080378087656,192.67770415612284,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00067,train,2,C3,150.0,-52.0944533000791,-295.4423259036624,1299.9425517765646,-52.150172985056635,-295.6578310327807,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00067,train,3,A1,150.0,272.9560403143369,99.34787393758417,-748.5804310842133,271.71504374330436,99.87169880671819,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00067,train,3,A2,0.0,-199.0241844506815,167.00111976792584,-898.6570808844693,-200.25297270177222,167.5356201134447,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
