sample_id,split,stage,point,x,y,z
train_00005,train,4,A3,-1049.9433299795867,-34.53028612733472,-195.40877615451342
train_00005,train,4,B1,-299.9929734975106,281.8131813891788,102.63079725580036
train_00005,train,4,B2,-0.009662303016056584,-229.85537315069874,192.82200313370976
train_00005,train,4,B3,299.972732236573,-52.04250389566143,-295.45846453236084
train_00005,train,4,C1,749.9989693228946,281.92376465290386,102.5979544875762
train_00005,train,4,C2,900.0049722457575,-229.8003835935605,192.8733670337459
train_00005,train,4,C3,1050.0568376440042,-52.023736046411365,-295.4245942984232
train_00006,train,0,A1,-1129.4865987233811,42.28184281750928,-144.76261324935416
train_00006,train,0,A2,-1371.8202239015577,-375.3617892984143,-15.85211493225069
train_00006,train,0,A3,-1429.6517388938978,-277.5242415512789,-425.7340384085079
train_00006,train,0,B1,-350.2470287822404,334.47852613531495,-146.2766861915184
train_00006,train,0,B2,5.050990590054424,-143.06610631316622,-70.8866351270398
train_00006,train,0,B3,260.353502128105,61.72636609174083,-573.8264054316669
train_00006,train,0,C1,679.123537483619,273.32470726616145,171.38995575340314
train_00006,train,0,C2,770.2525299072378,-251.52720122259382,264.58530807404577
train_00006,train,0,C3,1032.3636259230777,-69.16768598732112,-171.97726903835508
train_00006,train,1,A1,-999.9705550132583,272.93001446387,99.26963017354578
train_00006,train,1,A2,-1149.9388234160344,-199.01518333502736,166.96776383662703
train_00006,train,1,A3,-1299.9967774745808,-34.473453713995994,-195.5172584677336
train_00006,train,1,B1,-300.0091604146227,281.96000766190895,102.59974924285444
train_00006,train,1,B2,0.02568146231856147,-229.8357485352981,192.8374069684533
train_00006,train,1,B3,299.9993371964106,-52.09146300128648,-295.4529490540298
train_00006,train,1,C1,1000.05571285268,281.9694803078053,102.78612459616674
train_00006,train,1,C2,1150.0257472041153,-229.7083026890786,193.00179883987792
train_00006,train,1,C3,1300.0353202775646,-51.99749187362076,-295.24848253659343
train_00006,train,2,A1,-750.0192288675298,272.9107075907534,99.34684911033479
train_00006,train,2,A2,-900.0107324262063,-199.09018958134178,167.02774216650448
train_00006,train,2,A3,-1050.0294736727044,-34.51431555666924,-195.35060954840927
train_00006,train,2,B1,-300.05852051681364,281.9086005457306,102.61162535980044
train_00006,train,2,B2,0.06377855583739774,-229.77127681905392,192.91946773434955
train_00006,train,2,B3,300.00602685578474,-52.078420819736834,-295.3679166922525
train_00006,train,2,C1,1000.048771847434,281.9747551419269,102.77527826513148
train_00006,train,2,C2,1150.0084896840017,-229.74068696781845,192.94094057915336
train_00006,train,2,C3,1300.042247288985,-52.0200600250093,-295.21897404469377
train_00006,train,3,A1,-750.0740123253852,272.94631961447004,99.43258542342849
train_00006,train,3,A2,-899.9552901764787,-199.08500020002626,166.97952174680168
train_00006,train,3,A3,-1050.0267402488928,-34.50283884618866,-195.4059113201315
train_00006,train,3,B1,-299.99364399628445,281.9295909612054,102.62486916568542
train_00006,train,3,B2,-0.02368154816238538,-229.76308059767166,192.86848391076265
train_00006,train,3,B3,300.0297877083544,-52.080720888091825,-295.43240091288476
train_00006,train,3,C1,749.9790026439887,282.07635928626195,102.58824459555208
train_00006,train,3,C2,900.0679073462162,-229.61615190223694,192.98556846141847
train_00006,train,3,C3,1050.015519220778,-51.961914207652455,-295.3108156737163
train_00006,train,4,A1,-750.0829873761114,273.0000619809362,99.39020293856879
train_00006,train,4,A2,-900.0563104671651,-199.0610269212847,166.99894742762626
train_00006,train,4,A3,-1050.0304740347565,-34.43489651662337,-195.38075764278864
train_00006,train,4,B1,-299.9554680906154,281.91243654513664,102.58367236563569
train_00006,train,4,B2,-0.01375967813237695,-229.8206145323581,192.80550538240894
train_00006,train,4,B3,300.0066741442148,-52.20634761623394,-295.4892208610209
train_00006,train,4,C1,750.03341109666,281.9658360052858,102.54890040413683
train_00006,train,4,C2,900.0580170488213,-229.7982446285969,192.90439341577246
train_00006,train,4,C3,1050.0043128691175,-52.12151835317555,-295.41544192292304
train_00007,train,0,A1,-730.5417909067321,422.3910198273305,-119.0823412294259
train_00007,train,0,A2,-868.609769358799,-50.17569877909824,-32.55932982800471
train_00007,train,0,A3,-995.9416203532562,85.61360173674213,-415.01039820955714
train_00007,train,0,B1,-500.82405696524893,346.15742290573723,9.953056702330063
train_00007,train,0,B2,-169.01290676670993,-143.68085403152875,109.45850786003155
train_00007,train,0,B3,226.87760359267705,146.19136266976847,-235.89801170294797
train_00007,train,0,C1,713.5550943290443,464.9951726514369,98.01796590835214
train_00007,train,0,C2,748.0261296601991,-74.5502156625291,82.44980034207407
train_00007,train,0,C3,1061.4386645649936,164.76710979714105,-287.697906900203
train_00007,train,1,A1,-998.6362636884409,274.07381543238745,98.30017194766674
train_00007,train,1,A2,-1148.6577985177635,-197.93157023606233,166.01816694442138
train_00007,train,1,A3,-1298.731530397227,-33.255186803140965,-196.42696295671325
train_00007,train,1,B1,-300.0219218623154,282.02398635383696,102.4872326874857
